"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"4.565905096660808","0.0022085806498373744","0.21901462663587376","0.0","2","10","false","v15149","69.0","0","2","0","0.9570372879920384","false","0","v15149","25444","0.5573770491803278"
"4.773286467486819","0.0","0.20949926362297497","0.0","1","10","false","v15653","83.0","0","1","0","0.954538717259195","false","0","v15653","0","0.0"
"6.1968365553602816","0.0","0.16137266023823027","0.0","1","10","false","v73878","8.0","0","1","0","0.9373875113812015","false","0","v73878","0","0.0"
"8.611599297012303","0.0","0.11612244897959183","0.0","1","13","false","v04550","28.0","0","1","0","0.9082939843733457","false","0","v04550","0","0.0"
"5.848857644991213","0.0","0.17097355769230768","0.0","1","11","false","v40336","20.0","0","1","0","0.9415800283735999","false","0","v40336","0","0.0"
"6.404217926186292","0.0","0.15614709110867178","0.0","1","11","false","v46334","4.0","0","1","0","0.9348889406483579","false","0","v46334","0","0.0"
"5.40597539543058","0.0035795443316819038","0.1849804941482445","0.0","4","10","false","Firmicutes_bacterium_AF16_15","2.25","0","4","0","0.9469159590911979","false","0","Firmicutes_bacterium_AF16_15","94664","0.4166666666666667"
"6.3268892794376095","0.0","0.15805555555555556","0.0","1","13","false","v74323","55.0","0","1","0","0.9358206110911131","false","0","v74323","0","0.0"
"8.115992970123022","0.0","0.12321351234300564","0.0","1","13","false","v41142","21.0","0","1","0","0.9142651449382769","false","0","v41142","0","0.0"
"6.502636203866432","0.0","0.1537837837837838","0.0","1","12","false","v04689","17.0","0","1","0","0.9337031782666695","false","0","v04689","0","0.0"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v07103","62.0","0","1","0","0.9513625680225295","false","0","v07103","0","0.0"
"4.565905096660808","0.0022085806498373744","0.21901462663587376","0.0","2","10","false","v08940","69.0","0","2","0","0.9570372879920384","false","0","v08940","25444","0.5573770491803278"
"5.082601054481547","4.7265559777600214E-4","0.19674965421853388","0.0","2","10","false","v11003","24.0","0","2","0","0.9508120354881742","false","0","v11003","13178","0.5897435897435898"
"6.333919156414763","0.0","0.1578801331853496","0.0","1","11","false","v11453","26.0","0","1","0","0.9357359137781354","false","0","v11453","0","0.0"
"4.305799648506151","0.0259431231960816","0.23224489795918365","0.0","5","8","false","v14145","25.4","0","5","0","0.960171088572215","false","0","v14145","464852","0.21785714285714286"
"5.170474516695958","0.010130341914756456","0.19340584636301836","0.0","2","9","false","v27210","26.0","0","2","0","0.9497533190759523","false","0","v27210","47364","0.5"
"5.73286467486819","1.1089838494066941E-4","0.174432863274065","0.0","2","10","false","v27898","11.0","0","2","0","0.9429775340377325","false","0","v27898","1286","0.5882352941176471"
"4.9244288224956065","0.004449353678999039","0.2030692362598144","0.0","3","10","false","v32890","33.666666666666664","0","3","0","0.9527177250301735","false","0","v32890","219638","0.3843137254901961"
"5.036906854130053","0.0","0.1985345429169574","0.0","1","10","false","v39998","62.0","0","1","0","0.9513625680225295","false","0","v39998","0","0.0"
