name	SRR6066071	SRR6066072	SRR6066073	SRR6066074	SRR6066075	SRR6066076	SRR6066077	SRR6066078	SRR6066079	SRR6066080	SRR6066081	SRR6066082	SRR6066083	SRR6066084	SRR6066085	SRR6066086	SRR6066087	SRR6066088	SRR6066089	SRR6066090	SRR6066091	SRR6066092	SRR6066093	SRR6066094	SRR6066095	SRR6066096	SRR6066097	SRR6066098	SRR6066099	SRR6066100	SRR6066101	SRR6066102	SRR6066103	SRR6066104	SRR6066105	SRR6066106	SRR6066107	SRR6066108	SRR6066109	SRR6066110	SRR6066111	SRR6066112	SRR6066113	SRR6066114	SRR6066115	SRR6066116	SRR6066117	SRR6066137	SRR6066138	SRR6066139	SRR6066141	SRR6066142	SRR6066143	SRR6066144	SRR6066145	SRR6066146	SRR6066147	SRR6066148	SRR6066149	SRR6066150	SRR6066151	SRR6066152	SRR6066153	SRR6066154	SRR6066155	SRR6066156	SRR6066157	SRR6066168	SRR6066169	SRR6066170	SRR6066171	SRR6066172	SRR6066173	SRR6066174	SRR6066175	SRR6066176	SRR6066177
Butyricimonas_sp_Marseille_P3923	0	0	0	0	0	0	0	0	0.07434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00976	0	0	0	0	0.01066	0	0	0	0.00607	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02629	0	0	0	0	0	0	0	0	0	0	0
Clostridiaceae_bacterium_OM08_6BH	0	0	0	0	0	0	0	0	0.0663	0	0	0	0	0	0	0	0.00632	0	0	0.08014	0.09677	0.05679	0.08129	0.06534	0.02983	0	0.01247	0	0	0.09886	0.05034	0	0.05089	0.05644	0	0	0.00302	0.1243	0	0.03792	0	0.01659	0	0	0.02312	0	0	0	0	0	0	0	0	0.03167	0	0	0	0.13922	0.0506	0	0.05269	0	0.02651	0	0.06997	0	0	0.0163	0	0.09685	0.15478	0.0506	0.00331	0.07297	0	0.07201	0.05502
Lachnospiraceae_unclassified_SGB4894	0	0	0	0	0	0	0	0	0.06289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.12912	0	0.00592	0	0	0	0.0831	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00857	0	0	0	0	0.03995	0	0	0.80676	0	0	0.0064	0	0	0.02541	0	0.13469	0	0	0.0217	0.07186	0	0	0
GGB9699_SGB15216	0	0	0	0	0	0	0	0	0.03907	0.22712	0	0	0.39275	0.1088	0.00234	0	0.21538	0	0	0	0.03183	0	0	0	0.03842	0.00898	0.04504	0.025	0	0.02807	0.0418	0	0.43926	0	0	0	0.33845	0	0	0.04478	0.05861	0	0	0.2419	1.8982	0	0	0	0	0	0	0	0	0.09787	0	0.51998	0	0	0.07374	0	0.12298	0.8866	0.15052	0	0.02155	0.71957	0	0.05222	0	0	0.02306	0.02089	0.48793	0.04537	0.17004	0.07979	0
GGB9707_SGB15229	0	0	0	0	0	0	0	0	0.03183	0	0	0	0	0.00593	0	0	0.33718	0	0	0	0	0.0461	0.06671	0	0.0556	0	0.28862	0.0466	0	0	0.11678	0	0	0	0	0	0	0	0	0.06154	0	0	0	0	0.09114	0	0	0	0	0	0	0	0	0.05522	0	0.00087	0	0	0.09075	0	0.00631	0	0.06051	0	0.10924	0.10492	0	0	0	0.09723	0	0.03512	0.11655	0	0.03087	0	0
Clostridium_sp_OM07_10AC	0	0	0	0	0	0	0	0	0.02707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1211	0	0	0	0.41132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15763	0	0	0	0	1.50415	0	0	0	0	0	0.0565	0	0	0	0	1.86902	0	0	0.29462	0.30838	0	0	0
Bacteroides_bouchesdurhonensis	0	0	0	0	0	0	0	0	0.02185	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00865	0	0	0	0	0	0	0	0.00333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04247	0	0	0	0	0.04001	0	0	0.00093	0.07515	0	0	0	0	0	0	0	0.0454	0	0	0
GGB4596_SGB6358	0	0	0	0	0	0	0	0	0.02168	0.05159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5218	0	0	0	0	0	0	0.11597	0.16653	0	0.02611	0
Eggerthellaceae_unclassified_SGB14341	0	0	0	0	0	0	0	0	0.01961	0	0	0	0	0	0	0	0	0	0	0	0	0.01243	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.07858	0	0	0	0	0	0	0	0	0	0	0.03577	0	0	0.01289	0	0	0	0
GGB9512_SGB14909	0	0	0	0	0	0	0	0	0.01884	0	0	0	0.04752	0	0	0	0	0	0	0	0	0	0	0	0.01382	0	0	0	0	0	0.02068	0	0	0	0	0	0	0	0	0.01919	0	0	0	0	0.12294	0	0	0	0	0	0	0	0	0.04464	0	0	0	0	0.01424	0.00427	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03043	0.11218	0	0
GGB3570_SGB4777	0	0	0	0	0	0	0	0	0.01762	0	0	0	0	0	0	0	0	0	0	0	0	0.00304	0	0	0	0	0.00958	0	0	0	0.00404	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00163	0	0	0	0	0	0	0	0	0.06752	0	0	0	0	0.00822	0	0.01039	0	0	0	0.00734	0	0	0.01067	0	0.04703	0.03595	0	0.0163	0.01878	0	0	0
GGB9644_SGB15121	0	0	0	0	0	0	0	0	0.01581	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01922	0	0	0	0.08424	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Turicibacter_sanguinis	0	0	0	0	0	0	0	0	0.00929	0	0	0	0	0	0	0	0	0.00996	0	0.00373	0	0.04688	0	0.02211	0.07426	0.09548	0	0	0	0	0.07371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.60243	0	0	0	0	0	0	0.00501	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_NSJ_46	0	0	0	0	0	0	0	0	0.00916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524	0	0	0	0	0	0	0.01209	0	0	0	0	0	0	0.01006	0	0	0	0
GGB9619_SGB15067	0	0	0	0	0	0	0	0	0.00652	0	0	0	0	0	0	0	0.06248	0.01923	0	0	0	0	0	0	0	0	0.00639	0	0	0	0	0	0	0	0	0	0.05455	0	0	0	0	0	0	0.15798	0	0	0	0	0.18187	0.03132	0	0	0	0	0	0	0	0	0	0	0	0.00365	0	0	0	0	0	0	0	0	0	0.00138	0.0354	0	0	0	0
Veillonella_rogosae	0	0	0	0	0	0	0	0	0.00611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32841	0	0	0.02784	0	0	0.2652	0.00644	0	0.00209	0	0.01081	0	0	0	0	0	0	0.17451	0	0	0.00505	0.00445	0.12652	0.91427	0	0.01088	0	0	0	0	0	0	0	0.14026	0	0	0	0	0.45358	0.20424
Clostridium_sp_AM42_4	0	0	0	0	0	0	0	0	0.00555	0	0	0	0	0	0	0	0.01183	0	0	0.00298	0	0	0.01015	0.07204	0	0	0	0	0	0	0.03101	0	0	0	0	0	0	0	0	0.00864	0	0.01996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00229	0.05002	0	0	0.15443	0	0	0	0.0403	0	0	0.02001	0.00078	0.06577	0	0	0.03015	0.02279	0.01676	0.06298
Holdemania_filiformis	0	0	0	0	0	0	0	0	0.00484	0.02488	0	0	0.02561	0	0	0	0	0.05426	0	0.05241	0	0	0	0	0	0	0	0	0	0	0.00429	0	0	0	0	0.01164	0	0	0	0	0	0	0	0	0.00946	0	0.02429	0	0	0	0	0	0	0	0	0	0	0.01406	0.01441	0	0	0.05134	0	0.04683	0	0	0	0	0	0	0	0	0	0	0	0	0.03051
GGB9501_SGB14898	0	0	0	0	0	0	0	0	0.00473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06078	0	0	0	0	0	0	0	0	0.0267	0	0
Dorea_sp_AF24_7LB	0	0	0	0	0	0	0	0	0.00387	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00267	0	0	0	0	0	0	0.00613	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00038
Roseburia_SGB4939	0	0	0	0	0	0	0	0	0.00353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_sp_AF02_12	0	0	0	0	0	0	0	0	0.00332	0	0	0	0	0	0	0	0	0	0	0	0	1.10237	0	0	0.11196	0	0	0	0	0	0.57771	0	1.20427	0	0	0.04501	0.3005	0	0	0	0	0	0	1.22803	0	0	0	0	0	0	0	0	0	0.06941	0	0	0	0	0.00324	0.00643	1.1755	0	0	0.00944	0.01076	0.04136	0	0	0	0.04	0	0	0	0	0	0	0
Aeromonas_sp_RU39B	0	0	0	0	0	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_AM49_4BH	0	0	0	0	0	0	0	0	0	0.3692	0	0	0	0	0	0	0	0	0	0	0	0	0.02745	0	0	0	0.18676	0	0	0	0	0	0	0	0	0	0	0	0	0.15799	0	0	0	0	0.14661	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01499	0.15535	0	0	0.02995	0	0	0.05893	0	0.00603	0.05874	0	0.04087	0	0	0	0
Bacilli_unclassified_SGB6478	0	0	0	0	0	0	0	0	0	0.27762	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01831	0	0	0	0	2.6244	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.70637	0	0	0	0	0	0	0.43025	0	0	0.1529	0	0	0	0
GGB9602_SGB15031	0	0	0	0	0	0	0	0	0	0.27429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05089	0	0	0	0.1906	0	0.07398	0	0	0	0	0	0	0.00664	0	0	0	0	0.04588	0	0	0	0	0	0	0	0	0.16405	0	0.14548	0	0	0.26346	0	0	0	0	0	0.03504	0.20438	0	0	0	0.21639	0	0.38912	1.25385	0.15354	0	0	0
GGB3746_SGB5089	0	0	0	0	0	0	0	0	0	0.24818	0	0	0.21826	0.00593	0	0	0	0	0	2.23248	0.47372	0	0	0.01315	0.0984	0.84708	0.97998	0	0	0.4816	0.12536	0	0	0	0	0	2.32848	0.18769	0	0	0	0	0	0	0.1277	0	0	0	0.04506	0	0	0	0	0	0	0.04011	0	0.10099	0	0.40804	0.0184	0.08434	0.00165	0.2877	0.13401	0.69512	0	0	0	1.24353	3.3644	0	0	0.08728	0.25497	1.2391	0
GGB9627_SGB15081	0	0	0	0	0	0	0	0	0	0.11233	0	0	0	0	0	0	0.23486	0.04432	0	0	0	0.02328	0	0	0.01762	0	0	0.02961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08306	0	0	0	0	0	0	0	0	0.03192	0	0	0	0.01828	0.0023	0	0.1188	0.39985	0	0	0.17038	0.06367	0	0.01966	0	0.01537	0	0.01489	0.17326	0.03079	0.10158	0	0
Clostridia_unclassified_SGB6276	0	0	0	0	0	0	0	0	0	0.10785	0	0	0	0	0	0	0	0	0	0	0.14861	0.34189	0.5361	0	0.01824	0	0	0	0	0.15759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.47171	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06153	0	0	0	0.06355	0	0	0.58404	0	0.27477	0	0	0.02812	0	0.0213	0.10901	0	0	0
GGB9705_SGB15225	0	0	0	0	0	0	0	0	0	0.06217	0	0	0	0	0	0	0.01866	0	0	0	0	0	0	0	0.00961	0	0.13983	0	0	0	0.06113	0	0	0	0	0	0	0	0	0.05112	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05663	0	0	0	0	0.05219	0	0	0.29151	0.08485	0	0.03843	0.07252	0	0	0	0.0283	0	0.0176	0.07986	0.02451	0.08733	0	0
Clostridium_leptum	0	0	0	0	0	0	0	0	0	0.05252	0	0	0.00235	0	0.0005	0	0.10554	0.05565	0	0.00495	0	0	0	0	0	0	0	0	0	0	0.00076	0	0.00429	0	0	0	0	0.01404	0	0.76134	0	0	0	0.00042	0	0	0	0	0	0	0	0	0	0.01449	0	0.03403	0	0	0	0.00084	0	0	0.05509	0	0	0.06577	0	0.00355	0	0.06708	0	1.42204	0.66006	0	0	0.12244	0
Clostridium_sp_AF34_13	0	0	0	0	0	0	0	0	0	0.0519	0	0	0	0	0	0	0	0	0	0	0	0	0.12979	0	0	0.51806	0.14246	0	0	0	0	0	0	0	0	0.27788	0	0	0	0	0	0	0	0.35815	0	0	0	0	0.08882	0	0	0	0	0	0	0	0	0	0.84081	0	0.05668	0	0	0.12409	0.02783	0.14109	0	0	0	0.16355	0	0	0.02506	0.00771	0	0	0.88941
GGB9705_SGB15224	0	0	0	0	0	0	0	0	0	0.04542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13849	0	0	0	0.01377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02394	0	0	0.12007	0	0.03398	0	0
Pyramidobacter_piscolens	0	0	0	0	0	0	0	0	0	0.04373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_BX3	0	0	0	0	0	0	0	0	0	0.032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02024	0	0	0	0.04259	0	0	0	0	0	0.39204	0	0	0	0	0	0	0	0.03749	0	0	0	0	0	0	0	0	0	0	0.00679	0	0	0.10617	0	0	0	0	0	0	0.09827	0	0	0	0.08406	0.00832	0	0	0.01709	0	0	0
GGB35068_SGB47850	0	0	0	0	0	0	0	0	0	0.02707	0	0	0	0	0	0	0	0	0	0	0	0.02772	0.0043	0	0	0	0	0	0	0	0.04433	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0007	0	0.00284	0	0	0	0.00294	0	0	0	0	0.00884	0	0.00045	0	0.00392	0	0	0
GGB29535_SGB42321	0	0	0	0	0	0	0	0	0	0.02529	0	0	0	0	0	0	0.01903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Ruminococcaceae_unclassified_SGB15234	0	0	0	0	0	0	0	0	0	0.02433	0	0	0.29212	0	0	0	0.02701	0	0	0	0	0	0	0	0.19382	0	0.24089	0	0	0	0.72992	0	0.35468	0	0	0	0	0	0	0	0	0	0	0	0.75944	0	0	0	0	0	0	0	0	0.36932	0	0.19317	0	0	0.37859	0	0.00891	0	0.19398	0	0.01143	0.32866	0	0.00127	0	0.03462	0.01838	0	0.07274	0	0	0.16085	0
Eubacterium_sp_AF34_35BH	0	0	0	0	0	0	0	0	0	0.01977	0	0	0.30858	0	0	0	0	0	0	0.00399	0	0	0	0.00145	0	0	0.0073	0	0	0	0	0	0.08792	0	0	0	0	0	0	0	0.00358	0	0	0.0543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02308	0	0	0	0	0	0	0.02947	0	0	0	0	0	0	0.01611	0	0.00329	0.00579	0
GGB9559_SGB14969	0	0	0	0	0	0	0	0	0	0.0164	0	0	0	0	0	0	0	0	0	0	0	0.06451	0	0	0	0	0	0	0	0	0.0088	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01372	0	0	0	0	0	0	0	0	0	0	0	0.04739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lawsonibacter_sp_NSJ_51	0	0	0	0	0	0	0	0	0	0.01215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Anaerotruncus_rubiinfantis	0	0	0	0	0	0	0	0	0	0.01074	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01346	0	0	0	0.00405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00326	0	0	0.00496	0	0	0.00891	0	0	0	0	0	0	0	0	0	0	0.00515	0	0	0	0
Mediterraneibacter_butyricigenes	0	0	0	0	0	0	0	0	0	0.01048	0	0	0	0	0	0	0	0	0	0.01065	0	0	0.00602	0.01281	0	0	0	0	0	0	0.00647	0	0	0.00903	0	0	0.00149	0.02631	0	0.00741	0	0	0	0.00481	0.00318	0	0	0	0	0	0	0	0	0.00437	0	0	0	0	0.01396	0	0.00602	0	0.0013	0	0	0.00058	0	0	0	0.00687	0	0.03247	0.00983	0.03397	0	0	0.00191
GGB9677_SGB15180	0	0	0	0	0	0	0	0	0	0.00481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1027	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01243	0	0.86609	0	0	0	0	0	0	0	0	0	0.01804	0	0	0	0.01763	0	0	0.12846	0	0	0	0
GGB9615_SGB15051	0	0	0	0	0	0	0	0	0	0.00451	0	0	0	0.08167	0	0	0	0	0	0	0	0.05294	0	0	0.14111	0.00888	0.24954	0	0	0	0.12997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06027	0	0	0	0	0	0	0.05107	0	0	0	0	0.03817	0	0	0	0.05205	0	0.06137	0	0	0.08582	0	0.04964	0.02797	0.00945	0	0	0	0	0
GGB3490_SGB4664	0	0	0	0	0	0	0	0	0	0.00356	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13737	0.00171	0	0	0	0	0	0.07423	0	0	0	0	0	0	0	0	0	0	0	0	0.00618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.13882	0.9421	0	0	0	0	0	0
Intestinimonas_gabonensis	0	0	0	0	0	0	0	0	0	0.00311	0	0	0	0	0	0	0	0.00482	0	0	0	0	0	0	0	0	0.02388	0	0	0	0.00223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00608	0	0	0	0.00021	0	0	0	0	0	0	0	0	0	0	0
Clostridium_methylpentosum	0	0	0	0	0	0	0	0	0	0.00236	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Actinomyces_SGB17168	0	0	0	0	0	0	0	0	0	0	0.00999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Sutterella_SGB9281	0	0	0	0	0	0	0	0	0	0	0	4.03116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6822	0.00766	0	0	0	0	0	0	0	0	0	0	0	0	0.65612	0	0	0	0	0	0	0	0	0	0	0.0087	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_faecicola	0	0	0	0	0	0	0	0	0	0	0	0.04346	0	0	0	0	0	0	0	0.08114	0	0.00967	0	0.13117	0	0.04395	0	0	0	0	0	0	0	0.00138	0	0	0	0	0	0.02129	0	0	0	0	0	0	0.02561	0	0	0	0.02802	0	0	0.06294	0	0.04201	0	0	0.01326	0	0.00635	0.00758	0	0.03077	0.01463	0	0.00373	0.00507	0	0	0.06549	0	0	0.02897	0	0	0
Streptococcus_sanguinis	0	0	0	0	0	0	0	0	0	0	0	0.01144	0	0	0	0	0	0	0	0	0.0441	0	0	0	0	0	0	0	0	0.00662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03044	0
GGB3278_SGB4328	0	0	0	0	0	0	0	0	0	0	0	0	0.77379	0	0	0	0	0	0	0	0	0.11988	0.06897	0	0.29028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.17707	0	0	0	0	0	0	0	0	0	0	0	0.83284	0	0	0	0.983	0	0	0	0	0	0	0
Ruminococcaceae_unclassified_SGB15260	0	0	0	0	0	0	0	0	0	0	0	0	0.45299	0	0	0	0.29079	0	0	0	0	0.03749	0	0	0.07117	0	0.15809	0.38977	0	0	0.20034	0	0	0	0	0	1.55128	0.02389	0	0.02902	0	0	0	0	0.56998	0	0	0	0	0	0	0	0	0.02737	0	0	0	0	1.25423	0	0.01686	0	0.30382	0	0.02352	0.04323	0	0.00551	0	0.07408	0.01705	0.08082	0.19692	0.2045	0	0	0
Acidaminococcaceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.15126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05886	0	0	0	0	0
Lachnospiraceae_bacterium_OM04_12BH	0	0	0	0	0	0	0	0	0	0	0	0	0.09344	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01097	0	0	0	0	0	0	0	0	0.00289	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06042	0	0	0	0	0.02482	0	0	0.37119	0	0	0	0	0	0.03986	0	0.01363	0	0	0	0.02583	0	0	0
Oxalobacter_formigenes	0	0	0	0	0	0	0	0	0	0	0	0	0.02732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03374	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00201	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Frisingicoccus_caecimuris	0	0	0	0	0	0	0	0	0	0	0	0	0.02673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprobacillus_cateniformis	0	0	0	0	0	0	0	0	0	0	0	0	0.01294	0	0	0	0.00134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.44739	0	0	0	0	0	0	0.00535	0	0	0	0	0	0.02168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00681	0	0	0	0
Acidaminococcus_intestini	0	0	0	0	0	0	0	0	0	0	0	0	0.00941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2893	0	0
Candidatus_Pseudobutyricicoccus_lothianensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Neglecta_timonensis	0	0	0	0	0	0	0	0	0	0	0	0	0.00273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14173	0	0	0	0
Blautia_SGB4831	0	0	0	0	0	0	0	0	0	0	0	0	0.00228	0	0	0	0	0	0	0	0	0	0	0.00935	0	0.00581	0	0	0	0	0.00364	0	0	0	0	0	0	0	0	0.0025	0	0	0	0	0.00034	0	0	0	0	0	0	0	0	0	0	0.02427	0	0.00068	0.00303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lactococcus_petauri	0	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00222	0	0.06057	0	0	0	0	0.01553	0	0	0	0	0	0	0	0	0	0	0
Eggerthellaceae_bacterium	0	0	0	0	0	0	0	0	0	0	0	0	0.00139	0	0.06205	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1271	0	0.00708	0	0	0	0	0.05844	0	0	0	0	0	0	0
Massilimaliae_massiliensis	0	0	0	0	0	0	0	0	0	0	0	0	0.0012	0	0	0	0	0.06157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05067	0	0	0	0	0
Megasphaera_sp_BL7	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.26069	0	0	0	1.86773	0	0	0	0.35753	0	0	0	0	0.13225	0	0	0	0	0	0	0	0	0	0	0	0.08233	0	1.34794	0	0	0.60235	0	0
