name	SRR6066071	SRR6066072	SRR6066073	SRR6066074	SRR6066075	SRR6066076	SRR6066077	SRR6066078	SRR6066079	SRR6066080	SRR6066081	SRR6066082	SRR6066083	SRR6066084	SRR6066085	SRR6066086	SRR6066087	SRR6066088	SRR6066089	SRR6066090	SRR6066091	SRR6066092	SRR6066093	SRR6066094	SRR6066095	SRR6066096	SRR6066097	SRR6066098	SRR6066099	SRR6066100	SRR6066101	SRR6066102	SRR6066103	SRR6066104	SRR6066105	SRR6066106	SRR6066107	SRR6066108	SRR6066109	SRR6066110	SRR6066111	SRR6066112	SRR6066113	SRR6066114	SRR6066115	SRR6066116	SRR6066117	SRR6066137	SRR6066138	SRR6066139	SRR6066141	SRR6066142	SRR6066143	SRR6066144	SRR6066145	SRR6066146	SRR6066147	SRR6066148	SRR6066149	SRR6066150	SRR6066151	SRR6066152	SRR6066153	SRR6066154	SRR6066155	SRR6066156	SRR6066157	SRR6066168	SRR6066169	SRR6066170	SRR6066171	SRR6066172	SRR6066173	SRR6066174	SRR6066175	SRR6066176	SRR6066177
v00176	0.00430507755060659	0	0	0	0	0	0	0	0.00271633636709965	0	0	0	0.0051952204845161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00655760913197211	0	0	0	0	0	0	0.0037068868605026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0217225695549247	0	0	0	0.0034639031421115	0	0	0	0	0	0	0	0	0	0.0103752713964206	0	0.00467406634143971	0
v00210	0.0154382608169687	0	0	0.00676609263696718	0	0	0.00469564113966697	0	0	0	0.0330506605982911	0	0	0	0	0	0	0	0.0049818852966862	0.0153348934956625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00530399928201959	0	0	0	0	0	0	0	0	0	0	0.0119968929337592	0	0	0	0	0	0	0	0	0.0435551135447475	0	0.00950203755892341	0	0	0.00545822082118917	0	0.00207272897400683	0	0	0	0	0	0.00264852843627752	0	0	0	0	0	0	0
v00216	0.00776712710514607	0	0	0	0.00721319381607069	0	0	0	0	0	0	0	0.00344309834012832	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00488697003226353	0	0	0	0	0	0	0	0.00829042392621742	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0372140219463596	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
v00256	0.0243959677869443	0.0102871059383012	0	0	0.0319099206091295	0	0.0515793161343692	0.241116583015775	0.0046303863892417	0.0248707702127322	0	0	0.0175348824445004	0	0	0	0.0466870286123924	0.0325038933660418	0.0275496222754272	0.0141639669091259	0	0	0.0131820993624459	0	0.0292792521097767	0.0156836028038138	0	0.007824994174498	0.0227434474215665	0	0.023311714469478	0.19234523933589	0.0181450946266203	0.00331206257470206	0	0.0129313341925261	0.0150314324337815	0	0	0.0401894775723141	0	0.0558897783423974	0.160066800363581	0	0.0141345579139113	0	0.0115741844607323	0	0.0297050129493675	0.053659245760097	0.00406352030376768	0	0.0344417158388138	0.0250000940182584	0	0.0127924782278167	0.0457208890412126	0	0	0.00473488732762239	0.0084983632337321	0.00973213991164093	0.00273369852676628	0.0101595944816723	0.00886465600193278	0.00847791379172458	0	0.00209071859236157	0.00334818015207883	0.00553838042287059	0.00496642378876721	0.0214402112015855	0	0.012502274029339	0.0320625633725098	0.00349142853780469	0.00611819209675363
v00268	0.00533294535266753	0.00334274509278731	0	0	0	0	0.0147060356887278	0	0	0	0	0	0.00946035585225795	0.0214444078068307	0	0	0	0	0	0.00813265460494493	0	0	0	0	0	0	0.00527512038734312	0	0	0	0	0	0.00213982661053124	0	0	0	0.0138361474158614	0.00355364351916328	0	0.0032023588171325	0	0	0	0	0.0252052892311199	0	0	0	0.00202949992229627	0	0	0	0	0.00267730927116013	0	0.0106906717844918	0	0	0.0110297362916644	0	0.0124249651054671	0	0	0	0	0	0	0	0	0.00631328018605852	0	0	0.0049060472880932	0.00812510640230788	0.00644057313305592	0	0
v00280	0.0059086864945628	0	0.938706976806081	0.481843858945015	0.0508010905491999	0	1.28797316126508	0	0.056388527633295	0	0.919832395431218	0.242438659018257	0.0778590038188853	0.0958581886840939	0.138669441165987	0.100928308795702	0.016942565640048	0.169868969229146	0.508465969120277	0.105699972047786	0.138864573474898	0	0	0.0181245793706958	0.370326608667485	0.0467762030097339	0	0.00313223551370039	0.334413233288585	0.150050792535929	0.0337690558355093	0	0.151017047384293	0.00870773480170075	0.0080753756277735	0.0156780099787722	0.382534193213164	0	0.183216641057192	0.0814540907160039	0	0.00815170265623146	0.026503137412935	0.79110994511574	0.0375724862617478	0	0	0.155530629675072	0.178064347960787	0.0989024282290879	0.0196343389202801	0	0	0.142146626088848	0.102028289955269	0.17021236780792	0.012843570389341	0	0	0.00454201280166402	0.164364643774901	0.0663348357847747	0.064945455106508	0.273482471106538	0	0.131850426519064	0.0652458565092879	0.00579382168540999	0.0355081539326197	0.103824834142755	0.0370071956027433	0.020759577393585	0.116206131745225	0.117741544267282	0.113954647201307	0.0117222210501226	0
v00281	0.011618523832777	0	0	0	0	0	0	0	0.0079969827101536	0	0	0	0.00667725036224859	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00524900580818365	0	0	0	0	0	0	0	0.0154601674233303	0	0	0	0	0	0	0.00549731868696419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485859582023187	0	0	0	0.0025684867369248	0	0	0	0	0	0	0	0	0	0	0	0.0109556372821241	0
v00283	0.0186563624175594	0.00247965587714987	0	0	0	0	0	0.0759008441327305	0.0439525411880394	0	0	0	0.0486563151435583	0	0	0.0206668539690701	0.0403383517645369	0.0361287957653396	0	0.0211048653755728	0.00327863963189225	0	0.00525205836174528	0	0.0134790013097201	0	0	0.013641670876673	0	0.0028766469885515	0.0198850662443908	0	0.0877833130629971	0	0	0	0.0281594034899517	0.0114488244726833	0	0.0432890676788661	0	0.00748929923844451	0	0	0.0744082232452746	0	0	0	0	0.0581577940919549	0	0.00436244588345109	0	0.00828560361343424	0	0.00285297839045297	0	0	0.0263347801241373	0	0.055292998674425	0.0617994817188026	0.0572013370621814	0.0697622642776192	0.00669335734603268	0.0917886668183714	0	0.00292562850814331	0	0.0187483637474782	0.00697867822535324	0.0367571757594268	0.0369987398544163	0.0223487270202426	0.0181928038038123	0.00824461797324646	0.00356726575612874
v00304	0.0311307707359345	0.0102117949121054	0	0	0	0	0	0.0105884668626341	0	0.00386968052137142	0	0	0	0	0	0	0.00275118925335589	0.00292533908197208	0	0	0	0.0549330735828412	0.0813222532688865	0	0.0047337288967156	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0139061910251309	0	0	0	0	0	0	0.0078519728264744	0	0	0	0	0	0	0	0	0	0.0220644698059964	0.0316097635314191	0	0	0	0	0	0	0	0	0	0	0	0
v00327	0.00547297458773866	0	0	0.00641537951762889	0	0	0	0	0	0	0.0269862506867439	0	0	0.0110067611130861	0	0.00311538711269553	0	0	0	0.00882695192002795	0	0	0	0	0	0	0	0	0	0	0	0	0.00231801359136148	0	0	0.00907671477115773	0	0	0	0	0	0	0	0.00251143698693486	0	0	0	0	0	0	0	0.00195381731202817	0	0	0	0	0	0	0	0	0	0.0125941529129803	0	0.00840529049786619	0	0.00514312089180577	0	0	0	0	0	0	0	0	0	0	0
