name	A1	A10	A11	A14	A20	A22	A23	A24	A25	A26	A27	A29	A30	A31	A34	A35	A36	A38	A4	A41	A47	A51	A54	A55	A58	A60	A61	A62	A66	A68	A69	A71	A76	A78	A80	DP1	DP13	DP18	DP2	DP24	DP26	DP27	DP28	DP3	DP33	DP34	DP35	DP36	DP40	DP41	DP43	DP44	DP45	DP46	DP47	DP49	DP52	DP55	DP57	DP60	DP64	DP65	DP67	DP69	DP72	DP73	DP75	DP77	DP8	DP9
Streptococcus_vestibularis	0	0	0.004459	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.106366	0	0	0	0	0	0	0	0	0	0	0
GGB9766_SGB15383	0	0	0.004252	0.02231	0	0	0	0.026328	0.036479	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046759	0	0	0	0.078605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Intestinimonas_butyriciproducens	0	0	0.00397	0	0.094614	0	0	0	0	0	0	0	0	0	0	0.147109	0	0	0	0	0	0	0	0	0	0.009045	0.00956	0	0	0	0.004979	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004451	0	0	0	0	0	0	0	0	0	0.186889	0	1.301656	0	0	0	0	0.002561	0	0	0	0	0	0	0	0
GGB9561_SGB14972	0	0	0.003649	0.020163	0	0	0	0.030856	0.001557	0	0.010978	0.010063	0	0	0	0	0	0	0	0.063178	0	0.013579	0.089978	0	0	0.000968	0.0125	0	0	0	0.009908	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9491_SGB14888	0	0	0.003554	0	0	0	0	0	0	0	0.009486	0	0	0	0	0.025937	0	0	0.034306	0	0	0	0	0	0	0.00329	0	0	0	0	0.001465	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010496	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Veillonella_nakazawae	0	0	0.003096	0	0	0.026308	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037081	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.004042	0.008538	0.075837	0	0
Agathobaculum_faecis	0	0	0.002967	0	0.022733	0.008846	0	0	0.009055	0	0.038969	0	0	0	0	0	0	0	0	0	0	0.034664	0	0.005888	0.001682	0.002243	0	0	0.058019	0	0	0	0	0	0	0	0	0.001621	0	0.001807	0	0	0	0	0	0	0	0.109593	0	0	0	0	0.124597	0.02059	0.003526	0	0.082417	0	0	0	0	0	0	0	0	0	0	0	0.020922	0
Coprobacillaceae_bacterium_AM100_104_2A	0	0	0.0026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.071453	0	0	0	0	0	0.151917	0	0	0	0	0	0	0	0	0	0	0	0	0	0.008451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lentihominibacter_faecis	0	0	0.002378	0.09373	0.042027	0	0	0.011606	0	0	0.043267	0	0	0	0	0.012814	0	0	0	0	0	0	0	0	0.054818	0.094851	0	0	0.031111	0.005759	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005917	0	0	0	0	0	0	0	0	0	0	0	0	0	0.097083	0.00792	0	0	0	0	0	0	0.008213	0	0	0
Vescimonas_SGB15087	0	0	0.002167	0.018474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.014772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00274	0	0	0	0	0	0	0	0	0	0
Fusobacterium_mortiferum	0	0	0.001711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.31953	0	0	0	0	0	0	0.298293	0	0	0	0	0	0	0	0	0	0	0	0.109808	0	0	0	0	0	0	0.027895	0	0	0	0	0	0	0	0	0.437064	2.736322	0	0	0	0	0	0	10.316869	0	0	0	0	0	0	6.7635	0	0
Negativibacillus_massiliensis	0	0	0.001653	0	0	0.026444	0	0.003727	0	0	0.033832	0	0	0	0	0	0	0	0.048015	0	0	0.010709	0.193309	0	0.029589	0.061017	0.012596	0	0	0	0.069617	0.023757	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.993893	0	0.490091	0	0	0	0	0	0	0	0	0	0.047337	0	0	0
GGB3593_SGB4817	0	0	0.001609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3828_SGB5197	0	0	0.001477	0	0	0	0.292002	0	0	0.06215	0	0.005612	0	0	0	0	0	0	0.013801	0	0.029277	0.029632	0	0	0	0	0.003711	0	0	0	0.006683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.010816	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB41458_SGB58520	0	0	0.001391	0.025916	0.032341	0	0	0.123627	0.009842	0	0.013169	0	0	0	0	0.079291	0	0	0	0.028081	0.000492	0	0	0	0	0.004655	0.006616	0	0	0.055895	0.021542	0	0	0.051611	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02332	0	0	0	0	0	0	0	0	0	0
GGB51512_SGB71885	0	0	0.000985	0	0	0	0	0	0	0	0	0.043807	0	0	0	0	0	0	0	0	0.064274	0	0	0	0	0.008063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002134	0
GGB9608_SGB15041	0	0	0.000471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.051714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bittarella_massiliensis_ex_Durand_et_al_2017	0	0	0.000299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.003959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.011034	0	0	0	0.04406	0	0	0	0	0	0	0	0.001492	0	0	0
Neobittarella_massiliensis_ex_Bilen_et_al_2018	0	0	0.000263	0	0	0.00208	0	0	0.021646	0	0.000947	0	0	0	0	0.00403	0	0	0.005899	0.003913	0	0	0.004636	0.001869	0	0	0.001865	0.013264	0	0.008166	0	0	0	0.000138	0	0	0	0	0	0	0	0	0	0	0.002899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Gordonibacter_pamelaeae	0	0	0.000259	0.00911	0.015007	0	0	0.008613	0	0	0.017411	0	0	0	0	0	0	0	0	0.018335	0	0.00423	0.003676	0	0	0.017965	0	0	0.009682	0.003801	0.007411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00155	0	0	0	0	0	0	0	0	0	0	0
GGB4684_SGB6478	0	0	0	5.610235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002074	0	0	0	0	0	0	0.055763	0	0	0	0	0.060993	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4578_SGB6328	0	0	0	3.983346	0	0	0	0	0	0	0	1.7302	0	0	0.437682	0	0	0	0	0.012779	0	0	0	0	1.67191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.221419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB87378_SGB6358	0	0	0	3.876965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055415	0	0	0	0	0	0	0	0	0	0	0	0	0	0.746482	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Coprococcus_eutactus	0	0	0	3.240534	0	0	0	0.442104	0	1.478671	2.503296	0.523325	0	0	1.945735	0	0	0	2.976075	1.66256	0	0	0	0	14.863113	0	0.212635	0	0	0	3.984143	0	0	0	0	0	0	0	0	0	0	0	0	0	3.401512	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9758_SGB15368	0	0	0	2.271507	0	0	0	0	0	0.281801	0.383222	0.0006	0	0	0	0	0	0	3.311307	0.030014	0	0	0.146857	0	0.012863	0.717869	8.254964	0.000396	0	0	1.306239	0	0.051336	0	0	0	0	0	0	0	0	0	0	0	0.082372	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4683_SGB6473	0	0	0	2.083803	0	0	0	0	0	0	9.211477	0	0	0	0	0	0	0	0	0	0	0	0	0	0.062528	4.156214	0	0	0	0.006918	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.522556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4552_SGB6276	0	0	0	2.065049	0.071104	0	0	0	0	1.022448	0	0.652981	0	0	0	0	0	0	0.016146	0	0	0	0	0	0.085895	2.55289	0	0	0	0	0.504401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.620716	0	0	0	0	0	0	0	0.095622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola_coprocola	0	0	0	1.753456	8.639857	0	12.759966	0	0	10.284869	0	0.936068	0	0	0	0	0	0	1.165824	1.213563	0	0	0.374972	0	0	0	0	0	6.263203	0	0	0	8.478559	0.057326	0	0	0	1.297636	0	0	0	0	0	0	0	0	0	0	0	0	0.13886	0	0	0	0	0	0	0	0	0	0	6.75098	0	0	2.318219	0.004773	0.058573	0	0	0
GGB4599_SGB6362	0	0	0	1.737873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_rectibacter	0	0	0	1.424901	0.140066	0	0	2.181	7.149186	0	0.11685	0	0	0	0	0	0.00595	0	0	1.263525	0.060348	0	0	0	0.714021	0	0	0	0	0.013095	0	0	0	0.102896	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_AM49_4BH	0	0	0	1.41985	0.611621	0.780324	0	0	0	0.358401	0	0.050685	0	0	0.57162	0	0.145503	0	0	0.048333	0.001682	0	0.652254	0	0.076744	0.305461	0	0	0	0	0.470904	2.407645	0	0	0	0	0	0	0	0	0	0	0	0	0.451322	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016125	0	0	0	0	0	0	0	0	0	0	0
Paraprevotella_clara	0	0	0	1.145044	0	0	0	0	2.247166	0.457931	0	0.093515	0	0	1.252546	0	0	0	0	1.83657	0.325111	0	0	0	0.011588	0	0	0	0	0.733183	0	0	0	0	0	0	0	0	0	0.01003	0	0	0	0	1.470683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.668724	0	0	0	0	0	0	0	0
Holdemanella_biformis	0	0	0	0.813744	1.071324	0	0	0	0	0	0	0.381581	0	0	0	0	0	0.268793	0	0.100216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Lachnospiraceae_bacterium_AF75_07pH9A	0	0	0	0.704586	0	0	0	0.032854	0	0	0	0	0	0	0	0	0	0	0	0.732645	0	0	0	0	0	0	0.000711	0	0	0	1.636556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Faecalibacillus_faecis	0	0	0	0.603321	0	0	0	0.008167	0.003086	0	0	0	0	0	0	0	0	0	0.017174	0	0	0	1.074773	0	0	0	0	0	0	0	0.007898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB4584_SGB6338	0	0	0	0.594371	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.181769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9634_SGB15106	0	0	0	0.558563	0	0	0	0	0	0.026098	0	0.049593	0	0	0	0	0	0	0	0	0	0	0	0	1.435564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.639176	0	0	0	0	0	0	0	11.750411	0	0	0	2.915032	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillibacter_sp_MSJ_31	0	0	0	0.513042	2.03945	0	0	0.01426	0	0.171287	0	0.044248	0	0	0	0	0	0	0	0.016457	0	0	0	0	0.134793	0.790147	0	0	0	0.070151	0.013215	0	0	0	0	0	0	0.660064	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Clostridium_sp_AF36_4	0	0	0	0.506634	0.455926	0	0	0	0	0	0.57385	0	0	0	1.750324	0	0	0	0	0	0	0	0	0	0	0.349628	0.000532	0	0.644309	0	0.233157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057401	0	0	0	0	0	0	0	0	0	0	0	0	0	0.020312	0	0	0	0	0	0	0	0	0	0	0
Holdemanella_porci	0	0	0	0.478563	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.057124	0	0	0	0	0	0	0	0	0	0	0	0	1.055214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9730_SGB15291	0	0	0	0.373028	0.024745	0.030845	0	0.837926	0.677721	0.063592	0.009847	0.087729	0	0	0	0	0	0	0.171071	0.501441	0	0	0.351902	0	0.097947	0	0.092705	0	0.138765	0.508916	0.649768	0	0.050028	0.038385	0.063242	0	0	0	0	0	0	0	0	0	0.013063	0	0	0	0	0	0	0	0.046551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.093849	0
Ruminococcaceae_bacterium_AM53_2BH	0	0	0	0.306649	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.306648	0	0	0	0	0	0	0	0	0	0	0	0.730075	0	0	0	0	0	0	0	0	0	0	0	0	0	0.061068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3363_SGB4447	0	0	0	0.261298	0	0	0	0	0	0.374279	0	0	0	0	0	0	0	0	0	0.032672	0	0	0	0	0	0	0	0	0	0	0.1569	0	0.232417	0.399146	0	0	0	0	0	0	0	0	0	0	5.093866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9813_SGB15447	0	0	0	0.260447	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.023132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024377	0	0	0	0	0	0
Parabacteroides_merdae	0	0	0	0.252633	0	0	0.526125	0.069583	0.075726	0.029757	0	0.372852	0	0	0.187299	0	0	0	0.014648	0.163892	0.220269	0.013282	0	0	0.405295	1.389118	0.046726	0	0	0.006416	0	0	0	0	0	0	0	0	0	0.130111	0	0	0	0	0.746264	0.647585	0.007295	0	0	0	0	0	1.149944	0	0	0	2.082913	0	0.361808	0	0	0.458484	0	0	0.066653	0	0.539921	0.668886	0.208798	0
Alistipes_senegalensis	0	0	0	0.225988	0	0.015544	0	0	0	0.007545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.559506	0.04701	0	0	0	0.001254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.055994	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00485	0	0	0	0	0	0	0	0	0	0.029958	0
Oscillospiraceae_unclassified_SGB15252	0	0	0	0.208742	0	0	0	0.060895	0	0	0	0.026228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_yibonii	0	0	0	0.183639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.033648	0.071247	0.00227	0	0	0	0.334297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_siraeum	0	0	0	0.173624	0.083082	0	0	0	0	0	2.846604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.82002	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.243035	0	0	0	0	0	0	0	0.32069	0	0	0	0	0	0.361226	0	0	0	0	0	0	0	0	0	0	0
Eubacterium_album	0	0	0	0.172039	0	0.00713	0	0	0	0	0	0.00203	0	0	0	0.19327	0	0	0	0	0	0	0	0	0	0.390008	0.00925	0	0.128797	0	0.025357	0	0	0	0.028254	0	0	0	0	0	0	0	0	0	0.081312	0	0	0	0	0	0	0	0.012266	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Wujia_chipingensis	0	0	0	0.149929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.778426	0.702164	0	0	0	0.940015	0.032301	0	0	0	0	0.290708	5.614662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.18424	0	0	0	0	0	0	0	0	0	0	0
Barnesiella_intestinihominis	0	0	0	0.149437	0	0	0	0.006125	0	0	0	0.197016	0	0.802083	0	0	0	0	0.065003	0.095503	0	0	0	0	0.025191	0	0	0	0.177403	0.105307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.749441	0	0	0	0	0	0	0	0	0	0	0	0	0	0.029222	0	0	0	0	0	0	0	0	0	0	0
GGB1148_SGB1475	0	0	0	0.145546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.264872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3130_SGB4143	0	0	0	0.145434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_ihumii	0	0	0	0.138819	0	0	0	0	0	0	0	0.009907	0	0	0	0	0	0	0	0	0.000932	0.189268	0	0	0.09634	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.019309	0	0	0	0	0	0	0	0	0	0	0	0	0	0.145907	0	0	0	0	0	0	0	0	0	0	0
GGB3619_SGB4894	0	0	0	0.136893	0.378213	0	0	0	0	0	0.051266	0.081729	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.067612	0	0	0	0.007238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Alistipes_hominis	0	0	0	0.135766	0.190039	0	0	0.128042	0	0.008107	0.627402	0.008647	0	0	0	0	0	0	0.01368	0.013172	0.010224	0	0.010613	0	0.172521	0.037629	0	0	0.008098	0.223944	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_glucerasea	0	0	0	0.12509	0.13575	0.126381	0	0.152712	0.016349	0	0	0.01683	0	0	0	0	0	0.002281	1.067638	0.300927	0.055484	0.002339	0.08823	0.118403	0.143757	0.166904	0.003961	0	0.003186	0.038722	0.286293	0	0.125145	0	0	0	0	0.269346	0	0	0	0	0	0	0.002465	0.0263	0	0	0	0	0	0	0.05542	0	0	0	0.212823	0	0	0	0	0	0	0	0	0	0	0	0.057291	0
Lachnospira_hominis_ex_Liu_et_al_2021	0	0	0	0.124152	0	0.437512	6.694192	0	0	0.520459	1.888951	0.2563	0	0	1.592914	0	0.572351	0	1.486089	0.031417	0.018674	0	0	0	0.008628	0.125622	0	0	0.372118	0	0.110135	0	0	0	0	0	0	0	0	0	0	0	0	0	0.435153	0	0	0	0	0	0	0	0.224931	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9760_SGB15374	0	0	0	0.112047	0	0	0	0.277583	0	0	0.04734	0	0	0	0	0	0	0	0.170384	0.087749	0	0	0.144253	0	0.019425	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB9690_SGB15196	0	0	0	0.110077	0	0	0	0	0	0	0	0.017401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038508	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB47687_SGB2286	0	0	0	0.106604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Phocaeicola_massiliensis	0	0	0	0.104579	0	0	0.398099	0.210978	0	0.594355	0	1.288477	0	0	1.148766	0	0	0	1.491931	0.106434	0	0	0	0	0	1.991705	0	0	0	2.442289	0	5.479536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031696	0	0	0	0	0	0	0	0	0.928983	0	0	12.067772	0.054661	0	0	0.141028	0
Oscillospiraceae_unclassified_SGB15257	0	0	0	0.100562	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3345_SGB4425	0	0	0	0.096676	0.758381	0	0	0	0	0	0.214319	0	0	0	0	0	0	0	0	0	0	0	1.813278	0	0.53246	0.375792	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.058552	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB3653_SGB4964	0	0	0	0.094877	0	0	0	0	0	0	0.030431	0.026783	0	0	0	0	0	0	0.003669	0	0	0	0	0	0.120989	0.079649	0.001935	0	0	0	0.017909	0	0	0	0	0	0	0	0	0	0	0	0	0	0.054958	0	0	0	0	0	0.006223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Roseburia_lenta	0	0	0	0.085889	0.069777	0	0.276573	0.432688	0	0.05614	0.016894	0.014139	0	0	0	0	0	0	0	1.029834	0.319173	0	0	0	0.276408	0	0.019101	0	0	0.181833	0.409471	1.158131	0.346304	0.014893	0	0	0	0.243125	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025961	0	0	0	0	0	0.038613	0	0	0	0	0	0	0	0	0	0.193596	0
GGB9767_SGB15384	0	0	0	0.082558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.242504	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bifidobacterium_adolescentis	0	0	0	0.081295	0	0	0	0.15157	0	0	0	0.005403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.035685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Bacteroides_intestinalis	0	0	0	0.080048	0.135535	0	0	0	0.224164	0.032403	0.636764	0	0	0	0.255517	0.00249	0	0	0.358765	0.004485	0	0.19893	0	1.424188	0.099829	0.517173	1.807329	0.031481	0	0.001602	1.422851	0.252281	0.002258	0	0.178024	0	0	0	0	0	0	0	0	0	0.016381	0	0	0	0	0	0	0	0.459706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Blautia_schinkii	0	0	0	0.077726	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.031491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Butyricimonas_faecalis	0	0	0	0.07529	0	0	0	0	0	0	0	0.113598	0	0	0	0	0	0	0	0	0.004791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB38239_SGB47716	0	0	0	0.058528	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.012691	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
GGB39037_SGB4393	0	0	0	0.053777	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Agathobaculum_SGB14990	0	0	0	0.051513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.178646	0.241937	0	0	0	0	0.032526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Dorea_hominis	0	0	0	0.050367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.052972	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.037249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Oscillospiraceae_unclassified_SGB15256	0	0	0	0.048498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119912	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
